IEEE,SR_V1,SR_V2,DSR,CDSR,VICON,TIME
438.0,438.0,438.0,438.0,438.0,431.2345,1543280.0
438.0,438.0,438.0,438.0,438.0,431.2345,1543296.0
438.0,438.0,438.0,438.0,438.0,431.2345,1543312.0
438.0,435.0,435.0,434.0,431.0,431.2345,1543328.0
438.0,435.0,435.0,434.0,429.6,431.2345,1543344.3333333333
438.0,435.0,435.0,434.0,428.3,431.2345,1543360.6666666667
435.0,435.0,435.0,436.0,436.0,431.2345,1543377.0
435.0,435.0,435.0,436.0,436.0,431.2345,1543393.6666666667
435.0,435.0,435.0,436.0,436.0,431.2345,1543410.3333333333
435.0,428.0,428.0,428.0,428.0,431.2345,1543427.0
435.0,428.0,428.0,428.0,428.0,431.2345,1543444.0
435.0,428.0,428.0,428.0,428.0,431.2345,1543461.0
426.0,426.0,426.0,426.0,424.5,429.3028,1543478.0
426.0,426.0,426.0,426.0,423.9,427.3336,1543494.6666666667
426.0,426.0,426.0,426.0,423.2,425.2468,1543511.3333333333
426.0,422.0,422.0,421.0,417.3,423.1304,1543528.0
426.0,422.0,422.0,421.0,415.6,422.0501,1543545.0
426.0,422.0,422.0,421.0,413.9,419.8610,1543562.0
417.0,417.0,417.0,415.0,410.4,418.7619,1543579.0
417.0,417.0,417.0,415.0,408.5,415.3349,1543595.3333333333
417.0,417.0,417.0,415.0,406.5,414.1700,1543611.6666666667
417.0,408.0,408.0,403.0,393.6,412.9931,1543628.0
417.0,408.0,408.0,403.0,389.6,408.1540,1543644.3333333333
417.0,408.0,408.0,403.0,385.6,406.9108,1543660.6666666667
401.0,401.0,401.0,399.0,396.0,406.9108,1543677.0
401.0,401.0,401.0,399.0,394.6,404.3629,1543693.3333333333
401.0,401.0,401.0,399.0,393.3,403.0914,1543709.6666666667
401.0,393.0,393.0,389.0,381.6,400.5133,1543726.0
401.0,393.0,393.0,389.0,378.3,396.5560,1543742.6666666667
401.0,393.0,393.0,389.0,374.9,395.2078,1543759.3333333333
383.0,383.0,383.0,381.0,375.2,393.8979,1543776.0
383.0,383.0,383.0,381.0,372.4,391.1343,1543792.6666666667
383.0,383.0,383.0,381.0,369.7,389.7887,1543809.3333333333
383.0,370.0,370.0,369.0,360.2,387.0218,1543826.0
383.0,370.0,370.0,369.0,356.2,384.1828,1543843.0
383.0,370.0,370.0,369.0,352.2,382.8073,1543860.0
361.0,361.0,361.0,362.0,356.7,381.3470,1543877.0
361.0,361.0,361.0,362.0,354.4,377.0827,1543894.0
361.0,361.0,361.0,362.0,352.1,374.2018,1543911.0
361.0,356.0,356.0,358.0,354.9,371.2887,1543928.0
361.0,356.0,356.0,358.0,353.6,369.8857,1543944.6666666667
361.0,356.0,356.0,358.0,352.4,366.9785,1543961.3333333333
352.0,352.0,352.0,354.0,350.9,366.9785,1543978.0
352.0,352.0,352.0,354.0,349.5,365.5451,1543994.3333333333
352.0,352.0,352.0,354.0,348.2,365.5451,1544010.6666666667
352.0,348.0,348.0,349.0,345.2,358.4201,1544027.0
352.0,348.0,348.0,349.0,343.5,355.5322,1544043.0
352.0,348.0,348.0,349.0,341.9,354.1375,1544059.0
339.0,339.0,339.0,339.0,331.6,351.2733,1544075.0
339.0,339.0,339.0,339.0,328.2,348.5014,1544091.3333333333
339.0,339.0,339.0,339.0,324.9,347.1207,1544107.6666666667
339.0,332.0,332.0,332.0,326.9,344.2670,1544124.0
339.0,332.0,332.0,332.0,324.5,341.4873,1544141.3333333333
339.0,332.0,332.0,332.0,322.1,340.0444,1544158.6666666667
323.0,323.0,323.0,324.0,318.1,337.2160,1544176.0
323.0,323.0,323.0,324.0,315.5,334.3149,1544193.0
323.0,323.0,323.0,324.0,312.8,331.3718,1544210.0
323.0,314.0,314.0,315.0,308.2,329.8923,1544227.0
323.0,314.0,314.0,315.0,305.2,326.9183,1544243.6666666667
323.0,314.0,314.0,315.0,302.2,325.4149,1544260.3333333333
301.0,301.0,301.0,301.0,290.1,322.3642,1544277.0
301.0,301.0,301.0,301.0,285.7,317.7951,1544306.3333333333
301.0,301.0,301.0,301.0,281.2,313.2302,1544335.6666666667
301.0,297.0,297.0,299.0,297.4,306.9520,1544365.0
301.0,297.0,297.0,299.0,296.8,306.9520,1544368.3333333333
301.0,297.0,297.0,299.0,296.1,306.9520,1544371.6666666667
293.0,293.0,293.0,294.0,290.2,306.9520,1544375.0
293.0,293.0,293.0,294.0,288.5,303.8056,1544391.6666666667
293.0,293.0,293.0,294.0,286.8,300.6810,1544408.3333333333
293.0,288.0,288.0,287.0,281.8,299.0423,1544425.0
293.0,288.0,288.0,287.0,279.4,295.8228,1544441.0
293.0,288.0,288.0,287.0,277.1,294.2286,1544457.0
285.0,285.0,285.0,286.0,285.3,290.9880,1544473.0
285.0,285.0,285.0,286.0,286.0,289.3911,1544490.0
285.0,285.0,285.0,286.0,286.0,287.7635,1544507.0
285.0,276.0,276.0,276.0,268.8,282.8510,1544524.0
285.0,276.0,276.0,276.0,265.5,281.1084,1544541.0
285.0,276.0,276.0,276.0,262.1,279.4024,1544558.0
269.0,269.0,269.0,272.0,269.0,274.2613,1544575.0
269.0,269.0,269.0,272.0,267.7,270.6938,1544592.6666666667
269.0,269.0,269.0,272.0,266.4,266.9921,1544610.3333333333
269.0,259.0,259.0,259.0,249.1,266.9921,1544628.0
269.0,259.0,259.0,259.0,244.8,263.4261,1544644.6666666667
269.0,259.0,259.0,259.0,240.5,257.8728,1544661.3333333333
244.0,244.0,244.0,245.0,234.1,255.9893,1544678.0
244.0,244.0,244.0,245.0,229.6,252.2056,1544694.0
244.0,244.0,244.0,245.0,225.1,250.4274,1544710.0
244.0,241.0,241.0,243.0,241.5,246.7032,1544726.0
244.0,241.0,241.0,243.0,240.8,243.1936,1544742.3333333333
244.0,241.0,241.0,243.0,240.1,239.5017,1544758.6666666667
233.0,233.0,233.0,232.0,223.7,237.7521,1544775.0
233.0,233.0,233.0,232.0,220.1,234.1713,1544791.6666666667
233.0,233.0,233.0,232.0,216.4,230.5807,1544808.3333333333
233.0,227.0,227.0,224.0,218.2,228.9491,1544825.0
233.0,227.0,227.0,224.0,215.4,225.2733,1544841.6666666667
233.0,227.0,227.0,224.0,212.6,221.8694,1544858.3333333333
214.0,214.0,214.0,213.0,205.1,220.1621,1544875.0
214.0,214.0,214.0,213.0,201.4,216.7156,1544892.0
214.0,214.0,214.0,213.0,197.7,214.9974,1544909.0
214.0,204.0,204.0,202.0,193.8,211.6157,1544926.0
214.0,204.0,204.0,202.0,190.2,208.3714,1544943.0
214.0,204.0,204.0,202.0,186.5,206.6398,1544960.0
193.0,193.0,193.0,193.0,186.1,203.3885,1544977.0
193.0,193.0,193.0,193.0,183.1,200.3203,1544994.0
193.0,193.0,193.0,193.0,180.1,197.2049,1545011.0
193.0,191.0,191.0,194.0,194.0,194.0570,1545028.0
193.0,191.0,191.0,194.0,194.0,192.5696,1545044.6666666667
193.0,191.0,191.0,194.0,194.0,185.2899,1545061.3333333333
187.0,187.0,187.0,187.0,187.0,185.2899,1545078.0
187.0,187.0,187.0,187.0,187.0,183.8825,1545094.3333333333
187.0,187.0,187.0,187.0,187.0,183.8825,1545110.6666666667
187.0,177.0,177.0,173.0,162.4,181.0362,1545127.0
187.0,177.0,177.0,173.0,157.8,178.2189,1545143.6666666667
187.0,177.0,177.0,173.0,153.1,175.3763,1545160.3333333333
167.0,167.0,167.0,165.0,159.1,172.6015,1545177.0
167.0,167.0,167.0,165.0,156.4,171.1555,1545193.3333333333
167.0,167.0,167.0,165.0,153.6,168.3615,1545209.6666666667
167.0,159.0,159.0,160.0,156.4,166.9199,1545226.0
167.0,159.0,159.0,160.0,154.7,161.3006,1545243.3333333333
167.0,159.0,159.0,160.0,153.0,161.3006,1545260.6666666667
157.0,157.0,157.0,156.0,153.0,159.8311,1545278.0
157.0,157.0,157.0,156.0,151.7,156.9356,1545295.0
157.0,157.0,157.0,156.0,150.3,152.5267,1545312.0
157.0,148.0,148.0,147.0,140.1,151.0316,1545329.0
157.0,148.0,148.0,147.0,137.2,149.5565,1545345.0
157.0,148.0,148.0,147.0,134.3,148.0903,1545361.0
139.0,139.0,139.0,139.0,132.8,145.1643,1545377.0
139.0,139.0,139.0,139.0,130.1,142.2429,1545393.3333333333
139.0,139.0,139.0,139.0,127.5,139.3632,1545409.6666666667
139.0,133.0,133.0,129.0,121.4,137.9517,1545426.0
139.0,133.0,133.0,129.0,118.1,135.1348,1545442.6666666667
139.0,133.0,133.0,129.0,114.8,132.3883,1545459.3333333333
129.0,129.0,129.0,128.0,127.3,131.0298,1545476.0
129.0,129.0,129.0,128.0,128.0,128.4177,1545492.0
129.0,129.0,129.0,128.0,128.0,124.7386,1545508.0
129.0,122.0,122.0,120.0,114.3,123.5794,1545524.0
129.0,122.0,122.0,120.0,111.5,122.4488,1545541.0
129.0,122.0,122.0,120.0,108.7,121.3337,1545558.0
114.0,114.0,114.0,114.0,109.6,119.1264,1545575.0
114.0,114.0,114.0,114.0,107.6,118.0576,1545592.0
114.0,114.0,114.0,114.0,105.6,114.8909,1545609.0
114.0,110.0,110.0,110.0,107.0,113.8574,1545626.0
114.0,110.0,110.0,110.0,105.7,112.8082,1545643.3333333333
114.0,110.0,110.0,110.0,104.3,109.7827,1545660.6666666667
107.0,107.0,107.0,105.0,101.2,107.7707,1545678.0
107.0,107.0,107.0,105.0,99.6,106.7732,1545694.0
107.0,107.0,107.0,105.0,98.0,105.7556,1545710.0
107.0,98.0,98.0,97.0,90.8,105.7556,1545726.0
107.0,98.0,98.0,97.0,88.1,102.8496,1545742.3333333333
107.0,98.0,98.0,97.0,85.4,101.8941,1545758.6666666667
93.0,93.0,93.0,91.0,86.4,99.2882,1545775.0
93.0,93.0,93.0,91.0,84.4,96.2174,1545791.3333333333
93.0,93.0,93.0,91.0,82.4,96.2174,1545807.6666666667
93.0,91.0,91.0,92.0,92.0,96.2174,1545824.0
93.0,91.0,91.0,92.0,92.0,94.1842,1545840.6666666667
93.0,91.0,91.0,92.0,92.0,94.1842,1545857.3333333333
88.0,88.0,88.0,86.0,86.0,93.5510,1545874.0
88.0,88.0,88.0,86.0,86.0,91.7504,1545891.0
88.0,88.0,88.0,86.0,86.0,90.0478,1545908.0
88.0,85.0,85.0,87.0,87.0,89.5205,1545925.0
88.0,85.0,85.0,87.0,87.0,88.4834,1545941.6666666667
88.0,85.0,85.0,87.0,87.0,87.9977,1545958.3333333333
82.0,82.0,82.0,80.0,80.0,87.0191,1545975.0
82.0,82.0,82.0,80.0,80.0,86.5556,1545992.3333333333
82.0,82.0,82.0,80.0,80.0,85.6977,1546009.6666666667
82.0,81.0,81.0,81.0,81.0,84.8654,1546027.0
82.0,81.0,81.0,81.0,81.0,84.1233,1546043.3333333333
82.0,81.0,81.0,81.0,81.0,83.7436,1546059.6666666667
73.0,73.0,73.0,71.0,71.0,83.4189,1546076.0
73.0,73.0,73.0,71.0,71.0,82.4320,1546092.0
73.0,73.0,73.0,71.0,71.0,81.5578,1546108.0
73.0,75.0,75.0,75.0,75.0,81.3052,1546124.0
73.0,75.0,75.0,75.0,75.0,81.0692,1546140.3333333333
73.0,75.0,75.0,75.0,75.0,80.8654,1546156.6666666667
70.0,70.0,70.0,70.0,70.0,80.5026,1546173.0
70.0,70.0,70.0,70.0,70.0,80.2657,1546189.3333333333
70.0,70.0,70.0,70.0,70.0,80.1290,1546205.6666666667
70.0,68.0,68.0,67.0,64.8,79.9544,1546222.0
70.0,68.0,68.0,67.0,63.8,79.9267,1546239.0
70.0,68.0,68.0,67.0,62.8,79.8705,1546256.0
68.0,68.0,68.0,69.0,69.0,79.9550,1546273.0
68.0,68.0,68.0,69.0,69.0,79.9951,1546290.0
68.0,68.0,68.0,69.0,69.0,80.1182,1546307.0
68.0,62.0,62.0,61.0,61.0,80.2047,1546324.0
68.0,62.0,62.0,61.0,61.0,80.2734,1546341.3333333333
68.0,62.0,62.0,61.0,61.0,80.5951,1546358.6666666667
61.0,61.0,61.0,60.0,59.2,80.7106,1546376.0
61.0,61.0,61.0,60.0,60.0,81.1956,1546392.0
61.0,61.0,61.0,60.0,60.0,81.3496,1546408.0
61.0,62.0,62.0,63.0,63.0,81.7318,1546424.0
61.0,62.0,62.0,63.0,63.0,82.1512,1546440.6666666667
61.0,62.0,62.0,63.0,63.0,82.1512,1546457.3333333333
67.0,67.0,67.0,70.0,75.4,82.3556,1546474.0
67.0,67.0,67.0,70.0,77.7,83.0702,1546490.3333333333
67.0,67.0,67.0,70.0,80.0,83.3488,1546506.6666666667
67.0,69.0,69.0,69.0,69.0,83.5925,1546523.0
67.0,69.0,69.0,69.0,69.0,84.1101,1546539.0
67.0,69.0,69.0,69.0,69.0,84.6492,1546555.0
68.0,68.0,68.0,69.0,69.0,85.2301,1546571.0
68.0,68.0,68.0,69.0,69.0,85.5258,1546588.0
68.0,68.0,68.0,69.0,69.0,86.1391,1546605.0
68.0,71.0,71.0,71.0,72.4,86.5141,1546622.0
68.0,71.0,71.0,71.0,73.1,86.5141,1546639.0
68.0,71.0,71.0,71.0,73.8,86.7720,1546656.0
66.0,66.0,66.0,67.0,67.0,86.7720,1546673.0
66.0,66.0,66.0,67.0,67.0,87.7117,1546690.0
66.0,66.0,66.0,67.0,67.0,89.2592,1546707.0
66.0,71.0,71.0,72.0,72.0,89.8735,1546724.0
66.0,71.0,71.0,72.0,72.0,91.1113,1546741.6666666667
66.0,71.0,71.0,72.0,72.0,91.4279,1546759.3333333333
71.0,71.0,71.0,71.0,71.0,91.4279,1546777.0
71.0,71.0,71.0,71.0,71.0,92.0692,1546793.0
71.0,71.0,71.0,71.0,71.0,92.3902,1546809.0
71.0,72.0,72.0,72.0,72.0,93.0566,1546825.0
71.0,72.0,72.0,72.0,72.0,93.7656,1546841.0
71.0,72.0,72.0,72.0,72.0,94.0792,1546857.0
77.0,77.0,77.0,79.0,84.2,94.4458,1546873.0
77.0,77.0,77.0,79.0,86.6,94.7910,1546889.6666666667
77.0,77.0,77.0,79.0,88.9,95.4835,1546906.3333333333
77.0,80.0,80.0,80.0,80.7,96.5378,1546923.0
77.0,80.0,80.0,80.0,81.1,96.9007,1546939.6666666667
77.0,80.0,80.0,80.0,81.4,97.6196,1546956.3333333333
82.0,82.0,82.0,82.0,83.4,98.3399,1546973.0
82.0,82.0,82.0,82.0,84.1,99.4190,1546990.3333333333
82.0,82.0,82.0,82.0,84.8,99.8247,1547007.6666666667
82.0,83.0,83.0,84.0,85.5,100.2065,1547025.0
82.0,83.0,83.0,84.0,86.1,101.0084,1547041.6666666667
82.0,83.0,83.0,84.0,86.8,101.8474,1547058.3333333333
78.0,78.0,78.0,78.0,78.0,102.2805,1547075.0
78.0,78.0,78.0,78.0,78.0,103.1970,1547092.0
78.0,78.0,78.0,78.0,78.0,104.1694,1547109.0
78.0,80.0,80.0,81.0,81.0,104.6593,1547126.0
78.0,80.0,80.0,81.0,81.0,106.2173,1547142.6666666667
78.0,80.0,80.0,81.0,81.0,106.7718,1547159.3333333333
85.0,85.0,85.0,86.0,89.9,107.2965,1547176.0
85.0,85.0,85.0,86.0,91.5,108.4535,1547192.3333333333
85.0,85.0,85.0,86.0,93.2,109.6262,1547208.6666666667
85.0,87.0,87.0,89.0,91.3,110.2083,1547225.0
85.0,87.0,87.0,89.0,92.3,111.4215,1547241.0
85.0,87.0,87.0,89.0,93.3,112.1169,1547257.0
95.0,95.0,95.0,98.0,104.6,113.4356,1547273.0
95.0,95.0,95.0,98.0,107.7,114.1189,1547290.0
95.0,95.0,95.0,98.0,110.8,116.3848,1547307.0
95.0,95.0,95.0,99.0,99.7,117.1736,1547324.0
95.0,95.0,95.0,99.0,100.1,118.8624,1547341.0
95.0,95.0,95.0,99.0,100.4,120.6600,1547358.0
101.0,101.0,101.0,103.0,106.0,122.4761,1547375.0
101.0,101.0,101.0,103.0,107.3,123.4079,1547392.3333333333
101.0,101.0,101.0,103.0,108.7,125.3942,1547409.6666666667
101.0,104.0,104.0,105.0,106.5,127.4618,1547427.0
101.0,104.0,104.0,105.0,107.2,128.4375,1547444.0
101.0,104.0,104.0,105.0,107.9,130.6364,1547461.0
106.0,106.0,106.0,106.0,106.8,132.9016,1547478.0
106.0,106.0,106.0,106.0,107.1,134.0947,1547494.0
106.0,106.0,106.0,106.0,107.4,136.4427,1547510.0
106.0,112.0,112.0,115.0,122.0,137.6711,1547526.0
106.0,112.0,112.0,115.0,125.0,140.1533,1547542.6666666667
106.0,112.0,112.0,115.0,128.0,142.6513,1547559.3333333333
121.0,121.0,121.0,125.0,132.6,143.9168,1547576.0
121.0,121.0,121.0,125.0,135.9,146.6124,1547592.0
121.0,121.0,121.0,125.0,139.2,147.8723,1547608.0
121.0,129.0,129.0,132.0,137.1,150.5545,1547624.0
121.0,129.0,129.0,132.0,139.5,153.2579,1547640.3333333333
121.0,129.0,129.0,132.0,141.8,156.0208,1547656.6666666667
138.0,138.0,138.0,142.0,149.2,157.3758,1547673.0
138.0,138.0,138.0,142.0,152.6,160.1450,1547690.0
138.0,138.0,138.0,142.0,156.1,164.3173,1547707.0
138.0,148.0,148.0,147.0,150.6,165.7044,1547724.0
138.0,148.0,148.0,147.0,152.3,167.1498,1547741.0
138.0,148.0,148.0,147.0,154.0,170.0401,1547758.0
150.0,150.0,150.0,151.0,154.0,171.4852,1547775.0
150.0,150.0,150.0,151.0,155.3,174.4442,1547792.0
150.0,150.0,150.0,151.0,156.7,177.3972,1547809.0
150.0,157.0,157.0,161.0,168.7,178.9388,1547826.0
150.0,157.0,157.0,161.0,171.9,181.8922,1547842.3333333333
150.0,157.0,157.0,161.0,175.1,181.8922,1547858.6666666667
159.0,159.0,159.0,160.0,160.0,186.5470,1547875.0
159.0,159.0,159.0,160.0,160.0,188.0647,1547891.3333333333
159.0,159.0,159.0,160.0,160.0,192.7055,1547907.6666666667
159.0,167.0,167.0,172.0,172.0,194.2586,1547924.0
159.0,167.0,167.0,172.0,172.0,200.4571,1547946.6666666667
159.0,167.0,167.0,172.0,172.0,201.9282,1547969.3333333333
176.0,176.0,176.0,176.0,179.0,210.0190,1547992.0
176.0,176.0,176.0,176.0,180.3,210.0190,1548002.6666666667
176.0,176.0,176.0,176.0,181.6,210.0190,1548013.3333333333
176.0,182.0,182.0,183.0,188.0,211.5543,1548024.0
176.0,182.0,182.0,183.0,190.5,214.7548,1548040.6666666667
176.0,182.0,182.0,183.0,192.9,214.7548,1548057.3333333333
193.0,193.0,193.0,194.0,202.0,217.8716,1548074.0
193.0,193.0,193.0,194.0,205.7,219.5961,1548090.6666666667
193.0,193.0,193.0,194.0,209.4,222.7524,1548107.3333333333
193.0,204.0,204.0,204.0,211.5,224.4170,1548124.0
193.0,204.0,204.0,204.0,214.8,229.4036,1548141.0
193.0,204.0,204.0,204.0,218.1,231.0729,1548158.0
212.0,212.0,212.0,216.0,225.2,234.4301,1548175.0
212.0,212.0,212.0,216.0,229.1,234.4301,1548191.3333333333
212.0,212.0,212.0,216.0,232.9,236.0281,1548207.6666666667
212.0,222.0,222.0,226.0,233.8,236.0281,1548224.0
212.0,222.0,222.0,226.0,237.2,246.0681,1548240.3333333333
212.0,222.0,222.0,226.0,240.5,247.7094,1548256.6666666667
231.0,231.0,231.0,235.0,241.9,251.0794,1548273.0
231.0,231.0,231.0,235.0,244.8,254.5912,1548289.6666666667
231.0,231.0,231.0,235.0,247.8,257.9790,1548306.3333333333
231.0,237.0,237.0,237.0,238.5,259.7552,1548323.0
231.0,237.0,237.0,237.0,239.1,263.1580,1548339.0
231.0,237.0,237.0,237.0,239.8,264.9398,1548355.0
243.0,243.0,243.0,243.0,247.3,266.7230,1548371.0
243.0,243.0,243.0,243.0,249.4,268.3950,1548388.0
243.0,243.0,243.0,243.0,251.5,275.4824,1548405.0
243.0,245.0,245.0,245.0,246.5,275.4824,1548422.0
243.0,245.0,245.0,245.0,247.1,275.4824,1548439.3333333333
243.0,245.0,245.0,245.0,247.8,279.0753,1548456.6666666667
255.0,255.0,255.0,257.0,266.0,279.0753,1548474.0
255.0,255.0,255.0,257.0,270.0,280.8574,1548498.3333333333
255.0,255.0,255.0,257.0,274.0,294.9253,1548522.6666666667
255.0,265.0,265.0,266.0,273.0,298.3451,1548547.0
255.0,265.0,265.0,266.0,275.8,299.9848,1548555.6666666667
255.0,265.0,265.0,266.0,278.7,301.6998,1548564.3333333333
273.0,273.0,273.0,275.0,282.1,303.4683,1548573.0
273.0,273.0,273.0,275.0,285.1,303.4683,1548589.6666666667
273.0,273.0,273.0,275.0,288.1,305.1643,1548606.3333333333
273.0,283.0,283.0,287.0,296.2,311.8829,1548623.0
273.0,283.0,283.0,287.0,300.2,313.5500,1548639.0
273.0,283.0,283.0,287.0,304.2,318.5631,1548655.0
292.0,292.0,292.0,296.0,302.7,320.2451,1548671.0
292.0,292.0,292.0,296.0,305.7,320.2451,1548687.6666666667
292.0,292.0,292.0,296.0,308.7,325.2658,1548704.3333333333
292.0,299.0,299.0,301.0,304.6,328.5814,1548721.0
292.0,299.0,299.0,301.0,306.4,330.2585,1548737.6666666667
292.0,299.0,299.0,301.0,308.1,333.5228,1548754.3333333333
306.0,306.0,306.0,308.0,313.0,336.8125,1548771.0
306.0,306.0,306.0,308.0,315.4,338.4473,1548788.0
306.0,306.0,306.0,308.0,317.7,341.7387,1548805.0
306.0,312.0,312.0,314.0,318.4,345.1094,1548822.0
306.0,312.0,312.0,314.0,320.4,346.7595,1548839.0
306.0,312.0,312.0,314.0,322.4,350.1233,1548856.0
325.0,325.0,325.0,325.0,333.3,353.4992,1548873.0
325.0,325.0,325.0,325.0,337.0,355.1666,1548890.6666666667
325.0,325.0,325.0,325.0,340.7,355.1666,1548908.3333333333
325.0,331.0,331.0,332.0,337.4,356.8570,1548926.0
325.0,331.0,331.0,332.0,339.7,356.8570,1548942.3333333333
325.0,331.0,331.0,332.0,341.9,356.8570,1548958.6666666667
340.0,340.0,340.0,342.0,349.7,368.5278,1548975.0
340.0,340.0,340.0,342.0,353.0,375.0388,1548991.0
340.0,340.0,340.0,342.0,356.3,375.0388,1549007.0
340.0,346.0,346.0,348.0,352.5,376.6612,1549023.0
340.0,346.0,346.0,348.0,354.5,381.4013,1549039.0
340.0,346.0,346.0,348.0,356.5,382.9582,1549055.0
359.0,359.0,359.0,362.0,372.2,384.5058,1549071.0
359.0,359.0,359.0,362.0,377.0,385.9853,1549088.0
359.0,359.0,359.0,362.0,381.9,390.4565,1549105.0
359.0,366.0,366.0,366.0,368.9,393.2188,1549122.0
359.0,366.0,366.0,366.0,370.2,399.8849,1549139.3333333333
359.0,366.0,366.0,366.0,371.5,399.8849,1549156.6666666667
371.0,371.0,371.0,373.0,378.2,401.1065,1549174.0
371.0,371.0,371.0,373.0,380.5,402.3590,1549190.6666666667
371.0,371.0,371.0,373.0,382.8,403.5452,1549207.3333333333
371.0,381.0,381.0,382.0,388.8,408.2200,1549224.0
371.0,381.0,381.0,382.0,391.8,408.2200,1549241.3333333333
371.0,381.0,381.0,382.0,394.8,409.3700,1549258.6666666667
387.0,387.0,387.0,387.0,390.9,411.6162,1549276.0
387.0,387.0,387.0,387.0,392.5,413.7956,1549292.0
387.0,387.0,387.0,387.0,394.1,415.9589,1549308.0
387.0,393.0,393.0,394.0,399.4,416.9824,1549324.0
387.0,393.0,393.0,394.0,401.7,419.1252,1549340.6666666667
387.0,393.0,393.0,394.0,404.1,420.1301,1549357.3333333333
395.0,395.0,395.0,396.0,397.5,422.0729,1549374.0
395.0,395.0,395.0,396.0,398.2,424.8004,1549390.3333333333
395.0,395.0,395.0,396.0,398.8,424.8004,1549406.6666666667
395.0,401.0,401.0,402.0,406.4,426.1311,1549423.0
395.0,401.0,401.0,402.0,408.5,428.4922,1549440.0
395.0,401.0,401.0,402.0,410.6,429.2547,1549457.0
395.0,401.0,401.0,404.0,405.4,430.5612,1549474.0
395.0,401.0,401.0,404.0,406.1,431.2508,1549490.6666666667
395.0,401.0,401.0,404.0,406.8,432.5881,1549507.3333333333
395.0,409.0,409.0,409.0,412.7,433.1574,1549524.0
395.0,409.0,409.0,409.0,414.4,434.1632,1549541.3333333333
395.0,409.0,409.0,409.0,416.0,435.1868,1549558.6666666667
412.0,412.0,412.0,414.0,417.8,435.6299,1549576.0
412.0,412.0,412.0,414.0,419.5,436.5363,1549593.0
412.0,412.0,412.0,414.0,421.2,437.4660,1549610.0
412.0,417.0,417.0,417.0,419.3,437.8307,1549627.0
412.0,417.0,417.0,417.0,420.3,438.2780,1549643.0
412.0,417.0,417.0,417.0,421.3,439.6704,1549659.0
418.0,418.0,418.0,418.0,418.8,439.6704,1549675.0
418.0,418.0,418.0,418.0,419.1,440.3210,1549691.3333333333
418.0,418.0,418.0,418.0,419.4,440.6178,1549707.6666666667
418.0,422.0,422.0,425.0,430.3,441.2073,1549724.0
418.0,422.0,422.0,425.0,432.6,441.7331,1549740.3333333333
418.0,422.0,422.0,425.0,434.9,441.9986,1549756.6666666667
424.0,424.0,424.0,426.0,426.7,442.7327,1549773.0
424.0,424.0,424.0,426.0,427.1,442.7327,1549789.6666666667
424.0,424.0,424.0,426.0,427.4,442.7327,1549806.3333333333
424.0,430.0,430.0,431.0,434.6,442.9565,1549823.0
424.0,430.0,430.0,431.0,436.3,442.9565,1549839.6666666667
424.0,430.0,430.0,431.0,438.1,444.0108,1549856.3333333333
428.0,428.0,428.0,428.0,428.0,444.5316,1549873.0
428.0,428.0,428.0,428.0,428.0,444.5316,1549890.0
428.0,428.0,428.0,428.0,428.0,444.5316,1549907.0
428.0,430.0,430.0,429.0,429.0,444.5316,1549924.0
428.0,430.0,430.0,429.0,429.0,444.5316,1549941.6666666667
428.0,430.0,430.0,429.0,429.0,444.5316,1549959.3333333333
431.0,431.0,431.0,432.0,434.3,444.5316,1549977.0
431.0,431.0,431.0,432.0,435.3,444.5316,1549993.0
431.0,431.0,431.0,432.0,436.2,444.5316,1550009.0
431.0,432.0,432.0,432.0,432.0,444.5316,1550025.0
431.0,432.0,432.0,432.0,432.0,444.5316,1550041.3333333333
431.0,432.0,432.0,432.0,432.0,444.5316,1550057.6666666667
436.0,436.0,436.0,437.0,440.8,444.5316,1550074.0
436.0,436.0,436.0,437.0,442.5,444.5316,1550090.3333333333
436.0,436.0,436.0,437.0,444.1,444.5316,1550106.6666666667
436.0,432.0,432.0,431.0,431.0,444.5316,1550123.0
436.0,432.0,432.0,431.0,431.0,444.5316,1550139.3333333333
436.0,432.0,432.0,431.0,431.0,444.5316,1550155.6666666667
432.0,432.0,432.0,432.0,432.0,444.5316,1550172.0
432.0,432.0,432.0,432.0,432.0,444.5316,1550189.3333333333
432.0,432.0,432.0,432.0,432.0,444.5316,1550206.6666666667
432.0,428.0,428.0,428.0,428.0,444.5316,1550224.0
432.0,428.0,428.0,428.0,428.0,444.5316,1550240.6666666667
432.0,428.0,428.0,428.0,428.0,444.5316,1550257.3333333333
425.0,425.0,425.0,424.0,421.0,430.4333,1550274.0
425.0,425.0,425.0,424.0,419.7,430.4333,1550291.0
425.0,425.0,425.0,424.0,418.3,430.4333,1550308.0
425.0,424.0,424.0,425.0,425.0,430.4333,1550325.0
425.0,424.0,424.0,425.0,425.0,430.4333,1550341.6666666667
425.0,424.0,424.0,425.0,425.0,430.4333,1550358.3333333333
424.0,424.0,424.0,425.0,425.0,430.4333,1550375.0
